id,err,cp
4798,2.583,0
4799,2.375,0
4800,1.375,0
4801,1.083,0
4802,3.5,0
4803,1.625,0
4804,0.917,0
4805,0.458,0
4806,0.333,0
4807,0.25,0
4808,0.958,0
4809,1.417,0
4810,0.833,0
4811,0.542,0
4812,1.417,0
4813,1.708,0
4814,1.458,0
4815,0.5,0
4816,0.25,0
4817,0.333,0
4818,0.125,0
4819,0.667,0
4820,1.583,0
4821,0.125,0
4822,0.458,0
4823,64.68,1
4824,62.581,0
4825,1.208,0
4826,0.625,0
4827,0.083,0
4828,0.583,0
4829,0.125,0
4830,0.083,0
4831,0.583,0
4832,0.833,0
4833,0.208,0
4834,1.167,0
4835,1.792,0
4836,1,0
4837,0.583,0
4838,0.75,0
4839,1,0
4840,0.417,0
4841,1.25,0
4842,0.125,0
4843,0.375,0
4844,0.792,0
4845,0.458,0
4846,0.75,0
4847,0.375,0
4848,0.375,0
4849,0.208,0
4850,0.4,0
4851,0.667,0
4852,0.708,0
4853,0.625,0
4854,0.792,0
4855,2,0
4856,1.417,0
4857,0.792,0
4858,0.583,0
4859,0.625,0
4860,1.875,0
4861,1.542,0
4862,0.75,0
4863,0.667,0
4864,0.458,0
4865,0.833,0
4866,2.167,0
4867,1.917,0
4868,61.65,1
4869,64.535,0
4870,52.82,0
4871,44.24,0
4872,49.365,0
4873,57.6,0
4874,61.025,0
4875,73.445,0
4876,69.125,0
4877,1.875,0
4878,65.819,1
4879,73.079,0
4880,41.796,0
4881,43.421,0
4882,41.954,0
4883,41.535,0
4884,43.5,0
4885,46.079,0
4886,47.272,0
4887,47.239,0
4888,49.079,0
4889,32.2044,0
4890,31.8956,0
4891,2.958,0
4892,37.5136,1
4893,37.1978,0
4894,41.818,0
4895,0.583,0
4896,1.667,0
4897,0.833,0
4898,0.25,0
4899,1.167,0
4900,2.417,0
4901,1.417,0
4902,1.375,0
4903,1.667,0
4904,1.458,0
4905,1.3,0
4906,1.375,0
4907,3.208,0
4908,3,0
4909,2.708,0
4910,4.458,0
4911,5.042,0
4912,4.542,0
4913,5.042,0
4914,53.6614,1
4915,50.4864,0
4916,1.083,0
4917,1.063,0
4918,3.667,0
4919,2.98,0
4920,1.542,0
4921,0.958,0
4922,0.583,0
4923,1.792,0
4924,0.25,0
4925,1.667,0
4926,1.083,0
4927,1.2,0
4928,1.667,0
4929,1.167,0
4930,5.792,0
4931,9.667,0
4932,47.4592,1
4933,35.5092,0
4934,37.7,0
4935,6.542,0
4936,6.75,0
4937,2.792,0
4938,1.792,0
4939,54.6,1
4940,47.073,0
4941,2,0
4942,2.5,0
4943,3,0
4944,0.458,0
4945,1.167,0
4946,0.125,0
4947,2.708,0
4948,1.458,0
4949,1,0
4950,0.583,0
4951,0.25,0
4952,3.583,0
4953,0.333,0
4954,7.125,0
4955,12.958,0
4956,4.042,0
4957,5.25,0
4958,5.625,0
4959,3.583,0
4960,2.958,0
4961,1.833,0
4962,2.833,0
4963,5.958,0
4964,3.958,0
4965,2.458,0
4966,3,0
4967,3.792,0
4968,2.958,0
4969,1.917,0
4970,0.542,0
4971,0.833,0
4972,0.542,0
4973,2.208,0
4974,2.667,0
4975,0.583,0
4976,2.458,0
4977,0.417,0
4978,0.667,0
4979,2.75,0
4980,3.417,0
4981,3,0
4982,3.125,0
4983,2.875,0
4984,4.167,0
4985,3.375,0
4986,61.8,1
4987,57.4566,0
4988,56.3684,0
4989,61.0112,0
4990,61.3316,0
4991,59.9204,0
4992,60.0296,0
4993,6.792,0
4994,4.458,0
4995,3.75,0
4996,4.417,0
4997,3.375,0
4998,2.458,0
4999,1.25,0
5000,0.042,0
5001,0.75,0
5002,1.875,0
5003,6.333,0
5004,4.958,0
5005,2.167,0
5006,0.083,0
5007,0.417,0
5008,0.292,0
5009,2.5,0
5010,1.5,0
5011,0.667,0
5012,0.167,0
5013,0.479,0
5014,0.625,0
5015,0,0
5016,2.083,0
5017,3.292,0
5018,2.583,0
5019,0.875,0
5020,1.875,0
5021,0.167,0
5022,0.542,0
5023,3.042,0
5024,1.625,0
5025,0.292,0
5026,0.25,0
5027,0.458,0
5028,1.333,0
5029,0.667,0
5030,0.5,0
5031,0.208,0
5032,0.583,0
5033,0.208,0
5034,0.625,0
5035,40.138,1
5036,34.079,0
5037,35.763,0
5038,0.75,0
5039,0.458,0
5040,0,0
5041,0.625,0
5042,1.125,0
5043,0.25,0
5044,0.208,0
5045,0.708,0
5046,1.333,0
5047,0.542,0
5048,0,0
5049,1.042,0
5050,1.25,0
5051,0.75,0
5052,0.625,0
5053,0.292,0
5054,0.042,0
5055,0.458,0
5056,0.583,0
5057,0.292,0
5058,0.292,0
5059,1.042,0
5060,0.042,0
5061,0.083,0
5062,1.917,0
5063,0.333,0
5064,0.625,0
5065,0.688,0
5066,0.417,0
5067,1.208,0
5068,0.833,0
5069,0.917,0
5070,1.125,0
5071,0.208,0
5072,1.125,0
5073,0.625,0
5074,1.167,0
5075,0.625,0
5076,3.125,0
5077,2.667,0
5078,0,0
5079,2.542,0
5080,2,0
5081,0.25,0
5082,1.042,0
5083,1.5,0
5084,1.667,0
5085,1.208,0
5086,0.77,0
5087,0,0
5088,2,0
5089,4.625,0
5090,2.75,0
5091,2.042,0
5092,2.25,0
5093,49.9886,1
5094,50.682,0
5095,0.458,0
5096,0.625,0
5097,1.292,0
5098,0.167,0
5099,3.667,0
5100,3.542,0
5101,3.167,0
5102,3.042,0
5103,2.417,0
5104,2.75,0
5105,1.5,0
5106,0.75,0
5107,2.208,0
5108,1.417,0
5109,0.104,0
5110,0.667,0
5111,1.417,0
5112,1.25,0
5113,0.042,0
5114,1.625,0
5115,0.792,0
5116,0.75,0
5117,0.333,0
5118,3.25,0
5119,1.042,0
5120,1.042,0
5121,1.958,0
5122,0.417,0
5123,2.625,0
5124,0.875,0
5125,1.542,0
5126,0.417,0
5127,0.208,0
5128,0.042,0
5129,1.292,0
5130,0.083,0
5131,1.792,0
5132,1.833,0
5133,0,0
5134,3.208,0
5135,2.75,0
5136,4.417,0
5137,0.542,0
5138,1.25,0
5139,2.167,0
5140,0.5,0
5141,2.458,0
5142,5.875,0
5143,5.625,0
5144,4.625,0
5145,4,0
5146,1.833,0
5147,3.792,0
5148,7.208,0
5149,10.25,0
5150,11.375,0
5151,8.958,0
5152,7.125,0
5153,3.667,0
5154,10.417,0
5155,10.667,0
5156,9.75,0
5157,3.708,0
5158,3.333,0
5159,1.208,0
5160,0.167,0
5161,1.792,0
5162,2.458,0
5163,4.5,0
5164,6.333,0
5165,7.208,0
5166,8.25,0
5167,7.708,0
5168,6.042,0
5169,7.667,0
5170,4.792,0
5171,3.125,0
5172,6.625,0
5173,7.292,0
5174,3.958,0
5175,4.458,0
5176,5.75,0
5177,2.333,0
5178,1,0
5179,2.917,0
5180,6.708,0
5181,7.5,0
5182,10.75,0
5183,4.917,0
5184,1.042,0
5185,0.208,0
5186,3.167,0
5187,1.125,0
5188,2.667,0
5189,3.375,0
5190,5.333,0
5191,7.375,0
5192,5.292,0
5193,3.125,0
5194,2.625,0
5195,1.583,0
5196,2.083,0
5197,1.208,0
5198,1.167,0
5199,1.375,0
5200,0.833,0
5201,1.125,0
5202,0.75,0
5203,0.25,0
5204,0.042,0
5205,0.333,0
5206,0.542,0
5207,0.042,0
5208,1.792,0
5209,79.102,1
5210,77.51,0
5211,72.352,0
5212,74.115,0
5213,68.658,0
5214,67.694,0
5215,63.865,0
5216,82.158,0
5217,79.967,0
5218,74.82,0
5219,66.294,0
5220,69.445,0
5221,71.602,0
5222,79.783,0
5223,79.079,0
5224,79.635,0
5225,41.796,0
5226,43.704,0
5227,51.022,0
5228,32.7614,0
5229,0.125,0
5230,0.625,0
5231,1.083,0
5232,2.667,0
5233,3.125,0
5234,1.375,0
5235,0.625,0
5236,0.083,0
5237,1.542,0
5238,1.75,0
5239,2.208,0
5240,1.625,0
5241,0.667,0
5242,1.042,0
5243,1.375,0
5244,0,0
5245,0.792,0
5246,1.5,0
5247,2.625,0
5248,2.375,0
5249,0.75,0
5250,0.083,0
5251,0.708,0
5252,3,0
5253,0.417,0
5254,2,0
5255,1.333,0
5256,1.458,0
5257,0.375,0
5258,2.167,0
5259,3.792,0
5260,2.583,0
5261,2.667,0
5262,2.75,0
5263,1.375,0
5264,2.458,0
5265,0.875,0
5266,1.375,0
5267,0.792,0
5268,0.208,0
5269,1.5,0
5270,1.167,0
5271,0.083,0
5272,0.875,0
5273,0.625,0
5274,1.583,0
5275,1.3,0
5276,1.167,0
5277,0.5,0
5278,0.833,0
5279,1.958,0
5280,2.083,0
5281,1.417,0
5282,2.375,0
5283,3.375,0
5284,1.75,0
5285,2.875,0
5286,3.208,0
5287,3.625,0
5288,2.667,0
5289,2.125,0
5290,1.208,0
5291,0.75,0
5292,2.208,0
5293,0.167,0
5294,0.958,0
5295,35.888,1
5296,33.395,0
5297,1.5,0
5298,0.917,0
5299,1.417,0
5300,2.25,0
5301,2.3,0
5302,2.667,0
5303,0.583,0
5304,47.309,0
5305,10.833,0
5306,47.5,1
5307,40.5,0
5308,53.65,0
5309,79.09,0
5310,62.842,0
5311,67.07,0
5312,78.853,0
5313,78.18,0
5314,72.195,0
5315,67.75,0
5316,76.864,0
5317,89.147,0
5318,88.55,0
5319,79.725,0
5320,78.05,0
5321,67.875,0
5322,62.35,0
5323,67.375,0
5324,76.175,0
5325,65.365,0
5326,46.525,0
5327,63.842,0
5328,65.579,0
5329,84.217,0
5330,74.32,0
5331,61.444,0
5332,37.454,0
5333,42.59,0
5334,44.932,0
5335,47.114,0
5336,29.4956,0
5337,51.182,0
5338,27.8544,0
5339,31.443,0
5340,31.3228,0
5341,31.343,0
5342,31.1592,0
5343,29.4636,0
5344,49.079,0
5345,47.443,0
5346,32.7772,0
5347,35.1,0
5348,40.218,0
5349,48.107,0
5350,58.1114,0
5351,41.5638,0
5352,1.667,0
5353,1.333,0
5354,26.042,0
5355,47.1342,1
5356,50.5046,0
5357,52.648,0
5358,53.25,0
5359,48.3934,0
5360,53.725,0
5361,52.5184,0
5362,51.5388,0
5363,50.7612,0
5364,48.2296,0
5365,46.0296,0
5366,42.677,0
5367,41.9408,0
5368,41.002,0
5369,41.5658,0
5370,37.6934,0
5371,32.123,0
5372,37.3184,0
5373,34.1454,0
5374,38.2342,0
5375,53.5362,0
5376,54.9546,0
5377,57.073,0
5378,53.8908,0
5379,51.9816,0
5380,53.002,0
5381,49.6158,0
5382,57.168,0
5383,42.5544,0
5384,34.4658,0
5385,32.8794,0
5386,31.6456,0
5387,30.4456,0
5388,50.603,0
5389,50.522,0
5390,31.8636,0
5391,32.4544,0
5392,32.768,0
5393,36.507,0
5394,37.357,0
5395,39.5956,0
5396,41.0114,0
5397,45.3,0
5398,51.5908,0
5399,54.3772,0
5400,58.293,0
5401,58.7092,0
5402,53.357,0
5403,54.2158,0
5404,57.15,0
5405,40.8862,0
5406,43.5066,0
5407,45.152,0
5408,46.7184,0
5409,46.773,0
5410,46.0138,0
5411,44.1362,0
5412,43.625,0
5413,39.6658,0
5414,37.65,0
5415,38.048,0
5416,37.7112,0
5417,39.3566,0
5418,47.6862,0
5419,53.4408,0
5420,55.2888,0
5421,58.8934,0
5422,60.7434,0
5423,62.8908,0
5424,63.2546,0
5425,75.9138,0
5426,69.07,0
5427,0.833,0
5428,0.667,0
5429,0.5,0
5430,2.167,0
5431,3.583,0
5432,5.167,0
5433,4.708,0
5434,5.333,0
5435,2,0
5436,0.75,0
5437,1.75,0
5438,0.917,0
5439,0.042,0
5440,0.25,0
5441,0.667,0
5442,1.75,0
5443,1.792,0
5444,77.5911,1
5445,83.9774,0
5446,9.542,0
5447,1.5,0
5448,14.75,0
5449,10.417,0
5450,5.708,0
5451,3.292,0
5452,4.917,0
5453,0.083,0
5454,8.667,0
5455,3.083,0
5456,0.292,0
5457,0.333,0
5458,0.667,0
5459,2,0
5460,5.792,0
5461,1.125,0
5462,1.208,0
5463,0.438,0
5464,3.438,0
5465,6.833,0
5466,9.583,0
5467,9.583,0
5468,8.083,0
5469,0.375,0
5470,0.417,0
5471,1.542,0
5472,1.875,0
5473,0.083,0
5474,0.333,0
5475,1.083,0
5476,1.625,0
5477,3.625,0
5478,1.917,0
5479,2.417,0
5480,2.75,0
5481,0.75,0
5482,0.292,0
5483,0.583,0
5484,1.583,0
5485,3.625,0
5486,1.792,0
5487,1.042,0
5488,0.667,0
5489,1.083,0
5490,0.333,0
5491,2.917,0
5492,0.833,0
5493,1.667,0
5494,0.333,0
5495,4.125,0
5496,6.208,0
5497,3.708,0
5498,1.625,0
5499,2.875,0
5500,2.167,0
5501,1.708,0
5502,0.667,0
5503,2,0
5504,0.167,0
5505,0.542,0
5506,0.875,0
5507,3.125,0
5508,5.208,0
5509,4.458,0
5510,3.958,0
5511,2.708,0
5512,5.083,0
5513,2.833,0
5514,1.375,0
5515,0.667,0
5516,1.75,0
5517,0.25,0
5518,0.125,0
5519,0.25,0
5520,0.583,0
5521,0.917,0
5522,0.333,0
5523,0.375,0
5524,1.958,0
5525,3.667,0
5526,4.792,0
5527,4.292,0
5528,5.958,0
5529,6.75,0
5530,5.958,0
5531,5.292,0
5532,4.083,0
5533,2.625,0
5534,4,0
5535,2.042,0
5536,2.25,0
5537,2.333,0
5538,1.25,0
5539,3.042,0
5540,1.667,0
5541,2.708,0
5542,1.833,0
5543,2.167,0
5544,0.958,0
5545,0.667,0
5546,0.583,0
5547,0.958,0
5548,5.042,0
5549,4.708,0
5550,7.792,0
5551,8.958,0
5552,7.708,0
5553,3.208,0
5554,0.125,0
5555,1.333,0
5556,1.875,0
5557,1.271,0
5558,1.875,0
5559,0.917,0
5560,2.333,0
5561,2.75,0
5562,4,0
5563,1.917,0
5564,0.5,0
5565,1.583,0
5566,0.042,0
5567,1.645,0
5568,1,0
5569,0.25,0
5570,4.208,0
5571,1.875,0
5572,0.333,0
5573,0.083,0
5574,0.625,0
5575,0,0
5576,0.333,0
5577,3.75,0
5578,2.917,0
5579,2.542,0
5580,1.625,0
5581,7.375,0
5582,4.75,0
5583,0.125,0
5584,3.375,0
5585,3.083,0
5586,3.958,0
5587,3.458,0
5588,1.792,0
5589,0.083,0
5590,0.417,0
5591,0.625,0
5592,0.042,0
5593,1.833,0
5594,1.167,0
5595,0.25,0
5596,0.833,0
5597,0.375,0
5598,0.5,0
5599,1.75,0
5600,1.667,0
5601,1.042,0
5602,1.417,0
5603,1.708,0
5604,1.917,0
5605,1.917,0
5606,1.25,0
5607,1.25,0
5608,1.917,0
5609,2.292,0
5610,1.875,0
5611,0.792,0
5612,0.333,0
5613,0.125,0
5614,0.125,0
5615,0.208,0
5616,1,0
5617,0,0
5618,0.417,0
5619,0.083,0
5620,1.25,0
5621,1.583,0
5622,1.042,0
5623,1,0
5624,1.125,0
5625,1.583,0
5626,0.167,0
5627,0.333,0
5628,0.917,0
5629,1.917,0
5630,1.667,0
5631,0.542,0
5632,0.417,0
5633,0.958,0
5634,1.917,0
5635,2.375,0
5636,0.083,0
5637,0.042,0
5638,0.458,0
5639,0.208,0
5640,0.083,0
5641,0.125,0
5642,0.5,0
5643,0.375,0
5644,0.083,0
5645,0.375,0
5646,1.333,0
5647,0.375,0
5648,1.125,0
5649,1.542,0
5650,0.917,0
5651,0.417,0
5652,1.25,0
5653,0.708,0
5654,1.625,0
5655,1.958,0
5656,0.042,0
5657,0.792,0
5658,1,0
5659,0.958,0
5660,0.542,0
5661,0.792,0
5662,2.5,0
5663,0.625,0
5664,1.375,0
5665,1.375,0
5666,1.708,0
5667,0.875,0
5668,1.042,0
5669,0.708,0
5670,2.792,0
5671,1.958,0
5672,0.625,0
5673,0.625,0
5674,0.292,0
5675,0.042,0
5676,0.417,0
5677,1.333,0
5678,1.333,0
5679,2.792,0
5680,2.625,0
5681,0.875,0
5682,1.042,0
5683,2.417,0
5684,0,0
5685,0.083,0
5686,0.208,0
5687,5.042,0
5688,6.208,0
5689,7.75,0
5690,7.958,0
5691,4.542,0
5692,3.5,0
5693,2.083,0
5694,0.208,0
5695,1,0
5696,1.167,0
5697,0.292,0
5698,1.417,0
5699,1.375,0
5700,1.208,0
5701,0.708,0
5702,0.25,0
5703,1.292,0
5704,1.708,0
5705,1.917,0
5706,2.25,0
5707,0.583,0
5708,0.583,0
5709,0.6,0
5710,0.875,0
5711,3.083,0
5712,1.5,0
5713,2.25,0
5714,0.542,0
5715,1.833,0
5716,1.25,0
5717,2.917,0
5718,1.833,0
5719,1.083,0
5720,0.208,0
5721,1.125,0
5722,2.375,0
5723,0.042,0
5724,3.625,0
5725,4.958,0
5726,2.083,0
5727,1.125,0
5728,2.708,0
5729,2.167,0
5730,0.667,0
5731,0.5,0
5732,0.417,0
5733,0.583,0
5734,0.333,0
5735,74.09,1
5736,78.272,0
5737,81.228,0
5738,64.195,0
5739,78.706,0
5740,79.158,0
5741,87.93,0
5742,84.945,0
5743,59.24,0
5744,84.467,0
5745,83.614,0
5746,81.853,0
5747,71.397,0
5748,62.897,0
5749,76.41,0
5750,73.65,0
5751,78.965,0
5752,68.739,0
5753,80.375,0
5754,62.842,0
5755,72.954,0
5756,77.467,0
5757,43.4,0
5758,46.2,0
5759,44.45,0
5760,46.4,0
5761,43.875,0
5762,2.083,0
5763,72.273,1
5764,63.658,0
5765,1.792,0
5766,70.261,1
5767,62.794,0
5768,76.455,0
5769,73.865,0
5770,72.01,0
5771,68.375,0
5772,73.135,0
5773,52.875,0
5774,49.74,0
5775,46.434,0
5776,50.15,0
5777,36.388,0
5778,46.559,0
5779,0.708,0
5780,1.292,0
5781,0.458,0
5782,0.208,0
5783,0.708,0
5784,0.5,0
5785,0.458,0
5786,0.125,0
5787,0.875,0
5788,0.583,0
5789,0,0
5790,0.625,0
5791,1.792,0
5792,0.167,0
5793,0.958,0
5794,1.417,0
5795,0.458,0
5796,2.542,0
5797,0.25,0
5798,0.208,0
5799,0.5,0
5800,1.583,0
5801,0.125,0
5802,0.417,0
5803,0.917,0
5804,0.208,0
5805,1.625,0
5806,1.25,0
5807,0.458,0
5808,0.583,0
5809,0.875,0
5810,0.25,0
5811,1.083,0
5812,1.042,0
5813,2.833,0
5814,2.792,0
5815,1.167,0
5816,1.25,0
5817,0.5,0
5818,1.083,0
5819,0.27,0
5820,1.333,0
5821,2,0
5822,2.25,0
5823,2.667,0
5824,0.167,0
5825,0.333,0
5826,0.792,0
5827,1,0
5828,1.083,0
5829,1,0
5830,1.292,0
5831,2.125,0
5832,2.333,0
5833,1.292,0
5834,0.125,0
5835,0.417,0
5836,1.292,0
5837,0.417,0
5838,1.167,0
5839,0.208,0
5840,0.542,0
5841,0.25,0
5842,0.125,0
5843,0.083,0
5844,0.125,0
5845,0.875,0
5846,0.25,0
5847,0.167,0
5848,0,0
5849,0.042,0
5850,0.292,0
5851,0.208,0
5852,0.583,0
5853,0.375,0
5854,0.792,0
5855,0.208,0
5856,0.083,0
5857,0.3,0
5858,0.458,0
5859,0.333,0
5860,0.458,0
5861,1.375,0
5862,2.542,0
5863,3.375,0
5864,4.042,0
5865,4.042,0
5866,0.833,0
5867,2.167,0
5868,1.375,0
5869,1.125,0
5870,0.708,0
5871,0.667,0
5872,1.458,0
5873,1.667,0
5874,0.833,0
5875,0.208,0
5876,3.125,0
5877,4.75,0
5878,3.25,0
5879,5.167,0
5880,4.458,0
5881,1.042,0
5882,0.625,0
5883,1.292,0
5884,1.667,0
5885,1.542,0
5886,0.25,0
5887,2.083,0
5888,1.042,0
5889,3.542,0
5890,5.125,0
5891,3.625,0
5892,3.208,0
5893,0.333,0
5894,1.25,0
5895,3.583,0
5896,3.833,0
5897,4.833,0
5898,3.208,0
5899,2.958,0
5900,3.333,0
5901,4,0
5902,7,0
5903,10.5,0
5904,4.75,0
5905,3.333,0
5906,4.667,0
5907,5.208,0
5908,7.167,0
5909,6.458,0
5910,7.292,0
5911,7.083,0
5912,1.875,0
5913,1.958,0
5914,2,0
5915,4.042,0
5916,3.167,0
5917,2.167,0
5918,1.333,0
5919,4.042,0
5920,7.625,0
5921,6.167,0
5922,3.458,0
5923,2.958,0
5924,0.083,0
5925,0.333,0
5926,1,0
5927,5.25,0
5928,3.333,0
5929,4.417,0
5930,3.042,0
5931,0.333,0
5932,3.667,0
5933,3.417,0
5934,5.417,0
5935,3.292,0
5936,2.333,0
5937,6.125,0
5938,7.917,0
5939,6.417,0
5940,5.083,0
5941,2.042,0
5942,2.917,0
5943,4.708,0
5944,5.25,0
5945,3.625,0
5946,4.917,0
5947,12.75,0
5948,10.458,0
5949,1.125,0
5950,0.708,0
5951,4.125,0
5952,3.25,0
5953,3.417,0
5954,4.875,0
5955,3,0
5956,2.167,0
5957,2.375,0
5958,3.042,0
5959,5.708,0
5960,14.458,0
5961,12.917,0
5962,11.417,0
5963,15.583,0
5964,17.583,0
5965,16.542,0
5966,15.542,0
5967,15.167,0
5968,12.875,0
5969,8,0
5970,6.625,0
5971,11.583,0
5972,8.125,0
5973,0.25,0
5974,4.542,0
5975,2.583,0
5976,3.125,0
5977,3.417,0
5978,1.875,0
5979,2.083,0
5980,1.25,0
5981,2.958,0
5982,2.417,0
5983,0.375,0
5984,0.083,0
5985,1.083,0
5986,0.042,0
5987,2.292,0
5988,0.667,0
5989,2.042,0
5990,0.042,0
5991,0.583,0
5992,0.917,0
5993,0.625,0
5994,0.042,0
5995,0.208,0
5996,1.583,0
5997,2.167,0
5998,1.75,0
5999,2.333,0
6000,0.292,0
6001,0.667,0
6002,1.25,0
6003,0.833,0
6004,0.125,0
6005,2.583,0
6006,2.208,0
6007,0.875,0
6008,4.75,0
6009,5.083,0
6010,2.875,0
6011,1.292,0
6012,0.958,0
6013,1.833,0
6014,0.625,0
6015,0.75,0
6016,1.458,0
6017,1.625,0
6018,1.333,0
6019,0.167,0
6020,1.125,0
6021,0.625,0
6022,1.083,0
6023,0.292,0
6024,0.792,0
6025,0.375,0
6026,0.583,0
6027,0.958,0
6028,0.583,0
6029,0.458,0
6030,0.875,0
6031,0.417,0
6032,0.25,0
6033,1.583,0
6034,0.792,0
6035,0.583,0
6036,0.333,0
6037,0.667,0
6038,0.708,0
6039,0.083,0
6040,1.5,0
6041,0.625,0
6042,3.542,0
6043,2.25,0
6044,0.5,0
6045,0.4,0
6046,0.25,0
6047,0.667,0
6048,1.5,0
6049,1.167,0
6050,3.583,0
6051,0.625,0
6052,3.708,0
6053,2.917,0
6054,0.458,0
6055,0.208,0
6056,1.708,0
6057,1.125,0
6058,0.917,0
6059,0.125,0
6060,1.917,0
6061,0.625,0
6062,0.875,0
6063,0.208,0
6064,2,0
6065,3.958,0
6066,0.833,0
6067,1.5,0
6068,1.75,0
6069,1.625,0
6070,1.167,0
6071,2.167,0
6072,1.125,0
6073,0.125,0
6074,2.167,0
6075,2.625,0
6076,20.083,0
6077,64.8363,1
6078,66.4613,0
6079,5.417,0
6080,3.583,0
6081,2.042,0
6082,2.625,0
6083,1.042,0
6084,2.625,0
6085,1.333,0
6086,2.583,0
6087,3.75,0
6088,4.458,0
6089,3.917,0
6090,0.333,0
6091,1.75,0
6092,1.625,0
6093,7.625,0
6094,1.125,0
6095,1.417,0
6096,5.105,0
6097,8.375,0
6098,15.125,0
6099,22.125,0
6100,10,0
6101,9.375,0
6102,0.125,0
6103,0.667,0
6104,0.458,0
6105,5,0
6106,1.25,0
6107,1.083,0
6108,6,0
6109,4.375,0
6110,3.125,0
6111,5.542,0
6112,0.083,0
6113,0.917,0
6114,3.167,0
6115,8.333,0
6116,7.375,0
6117,5.167,0
6118,0.5,0
6119,0.042,0
6120,0.75,0
6121,1.667,0
6122,0.417,0
6123,1.167,0
6124,0.708,0
6125,3.75,0
6126,6.25,0
6127,4.125,0
6128,2.458,0
6129,4,0
6130,4.583,0
6131,0.042,0
6132,1.542,0
6133,3.75,0
6134,8.375,0
6135,9.042,0
6136,6.708,0
6137,2,0
6138,1.25,0
6139,0.417,0
6140,0.542,0
6141,0.75,0
6142,4.792,0
6143,0.458,0
6144,1.125,0
6145,0.25,0
6146,0.375,0
6147,2.042,0
6148,4.417,0
6149,5.458,0
6150,5.458,0
6151,5.708,0
6152,2.458,0
6153,1.458,0
6154,0.458,0
6155,0.333,0
6156,0.417,0
6157,0.5,0
6158,0.458,0
6159,0.375,0
6160,0.167,0
6161,1.417,0
6162,1.292,0
6163,0.625,0
6164,1.042,0
6165,2,0
6166,2.208,0
6167,0.958,0
6168,0.583,0
6169,0.583,0
6170,1.5,0
6171,3.25,0
6172,1.708,0
6173,2.875,0
6174,1.958,0
6175,0.208,0
6176,3.25,0
6177,3.083,0
6178,2.417,0
6179,1.542,0
6180,2.5,0
6181,0.708,0
6182,0.5,0
6183,0.792,0
6184,2.333,0
6185,0.833,0
6186,1.292,0
6187,0.583,0
6188,1.125,0
6189,0.708,0
6190,0.208,0
6191,2.75,0
6192,1.667,0
6193,0.083,0
6194,0.417,0
6195,1.417,0
6196,0.208,0
6197,0.583,0
6198,2.208,0
6199,2.083,0
6200,0.917,0
6201,0.583,0
6202,0.5,0
6203,3,0
6204,2.708,0
6205,1.083,0
6206,0.125,0
6207,0.083,0
6208,1.625,0
6209,1.792,0
6210,0.583,0
6211,0.375,0
6212,2,0
6213,2.25,0
6214,0.5,0
6215,1.25,0
6216,0.292,0
6217,0.208,0
6218,1.333,0
6219,1.083,0
6220,0.875,0
6221,0.167,0
6222,1.417,0
6223,4.583,0
6224,0.208,0
6225,3.375,0
6226,3.167,0
6227,2.167,0
6228,3.333,0
6229,1.958,0
6230,0.625,0
6231,0.083,0
6232,0.333,0
6233,2.167,0
6234,0.167,0
6235,0.125,0
6236,0.5,0
6237,0.208,0
6238,0.958,0
6239,0.333,0
6240,0.375,0
6241,1.292,0
6242,1.583,0
6243,0.125,0
6244,0.333,0
6245,1.667,0
6246,5.708,0
6247,6.333,0
6248,13.167,0
6249,11.583,0
6250,4.375,0
6251,1.417,0
6252,1.708,0
6253,7.208,0
6254,5,0
6255,4.333,0
6256,4.583,0
6257,6.25,0
6258,6.333,0
6259,4.708,0
6260,1.917,0
6261,3,0
6262,3.167,0
6263,4.417,0
6264,3.5,0
6265,4.583,0
6266,6.625,0
6267,8.208,0
6268,7.958,0
6269,9.417,0
6270,8.333,0
6271,7.917,0
6272,9.958,0
6273,7.875,0
6274,7.958,0
6275,6.917,0
6276,6.25,0
6277,3.125,0
6278,4,0
6279,1.958,0
6280,1.333,0
6281,2.833,0
6282,1.917,0
6283,1.25,0
6284,0.958,0
6285,2.417,0
6286,0.458,0
6287,2.458,0
6288,1.125,0
6289,1.708,0
6290,7.167,0
6291,1.708,0
6292,4.167,0
6293,0.333,0
6294,0.167,0
6295,4.417,0
6296,5.875,0
6297,3.292,0
6298,7.042,0
6299,5.208,0
6300,0.917,0
6301,2.125,0
6302,3,0
6303,5.167,0
6304,3.458,0
6305,1.625,0
6306,2,0
6307,3.667,0
6308,2.167,0
6309,0.125,0
6310,2.375,0
6311,1.25,0
6312,0.125,0
6313,13.5,0
6314,14.833,0
6315,17.042,0
6316,17,0
6317,16.667,0
6318,22.833,0
6319,16.625,0
6320,8.083,0
6321,0.708,0
6322,1.333,0
6323,1.083,0
6324,0.292,0
6325,0.5,0
6326,0.833,0
6327,1.375,0
6328,0.625,0
6329,1.042,0
6330,0.417,0
6331,0.25,0
6332,0.875,0
6333,0.667,0
6334,2.208,0
6335,0.042,0
6336,0.25,0
6337,8,0
6338,5.75,0
6339,1.292,0
6340,0.125,0
6341,0.583,0
6342,0.167,0
6343,0.167,0
6344,1,0
6345,0.833,0
6346,0.958,0
6347,1.708,0
6348,0.667,0
6349,0.083,0
6350,0.667,0
6351,0.583,0
6352,1.75,0
6353,0.083,0
6354,0.75,0
6355,0.292,0
6356,0.333,0
6357,0.833,0
